OrderID,OrderDate,ShipDate,ShipMode,AddressID
CA-2017-102519,2017-11-27,11/29/2017,First Class,202
CA-2017-102554,2017-06-11,6/15/2017,Standard Class,342
CA-2017-102610,2017-11-04,11/8/2017,Standard Class,429
CA-2017-102659,2017-12-09,12/15/2017,Standard Class,438
CA-2017-102729,2017-10-26,10/31/2017,Standard Class,163
CA-2017-102736,2017-09-05,9/9/2017,Standard Class,366
CA-2017-102750,2017-09-04,9/8/2017,Second Class,002
CA-2017-102771,2017-03-31,4/5/2017,Standard Class,046
CA-2017-102820,2017-05-07,5/11/2017,Standard Class,055
CA-2017-102834,2017-03-09,3/13/2017,Standard Class,095
CA-2017-102925,2017-11-05,11/10/2017,Second Class,024
CA-2017-102946,2017-06-30,7/5/2017,Standard Class,122
CA-2017-102967,2017-09-22,9/26/2017,Standard Class,209
CA-2017-102974,2017-09-19,9/24/2017,Standard Class,004
CA-2017-103009,2017-11-03,11/5/2017,Second Class,127
CA-2017-103065,2017-10-20,10/20/2017,Same Day,134
CA-2017-103156,2017-11-23,11/24/2017,First Class,075
CA-2017-103212,2017-10-13,10/14/2017,First Class,300
CA-2017-103352,2017-11-27,11/30/2017,Second Class,165
CA-2017-103380,2017-11-21,11/25/2017,Standard Class,055
CA-2017-103415,2017-12-03,12/8/2017,Standard Class,017
CA-2017-103443,2017-12-17,12/23/2017,Standard Class,030
CA-2017-103478,2017-07-21,7/24/2017,Second Class,174
CA-2017-103499,2017-11-20,11/24/2017,Standard Class,281
CA-2017-103506,2017-07-23,7/27/2017,Standard Class,256
CA-2017-103520,2017-09-23,9/25/2017,First Class,339
CA-2017-103611,2017-09-12,9/15/2017,First Class,002
CA-2017-103765,2017-11-24,11/30/2017,Standard Class,457
CA-2017-103877,2017-09-07,9/14/2017,Standard Class,054
CA-2017-103968,2017-12-01,12/7/2017,Standard Class,353
CA-2017-104003,2017-10-07,10/13/2017,Standard Class,095
CA-2017-104010,2017-04-23,4/25/2017,First Class,165
CA-2017-104024,2017-08-29,9/3/2017,Second Class,064
CA-2017-104066,2017-12-05,12/10/2017,Standard Class,371
CA-2017-104080,2017-03-08,3/15/2017,Standard Class,159
CA-2017-104108,2017-12-02,12/9/2017,Standard Class,015
CA-2017-104136,2017-11-01,11/4/2017,Second Class,290
CA-2017-104220,2017-01-30,2/5/2017,Standard Class,194
CA-2017-104318,2017-05-13,5/18/2017,Standard Class,079
CA-2017-104381,2017-12-16,12/23/2017,Standard Class,145
CA-2017-104388,2017-07-05,7/7/2017,First Class,011
CA-2017-104577,2017-05-12,5/17/2017,Standard Class,290
CA-2017-104619,2017-01-24,1/29/2017,Standard Class,059
CA-2017-104640,2017-11-10,11/16/2017,Standard Class,024
CA-2017-104647,2017-02-23,3/1/2017,Standard Class,142
CA-2017-104731,2017-07-21,7/27/2017,Standard Class,271
CA-2017-104745,2017-05-29,6/4/2017,Standard Class,115
CA-2017-104801,2017-02-13,2/19/2017,Standard Class,060
CA-2017-104822,2017-10-20,10/20/2017,Same Day,024
CA-2017-104850,2017-06-13,6/19/2017,Standard Class,006
CA-2017-104864,2017-11-18,11/23/2017,Second Class,475
CA-2017-104885,2017-03-02,3/8/2017,Standard Class,286
CA-2017-104906,2017-02-13,2/17/2017,Standard Class,030
CA-2017-104913,2017-11-18,11/22/2017,Standard Class,256
CA-2017-104927,2017-12-22,12/26/2017,Standard Class,015
CA-2017-105053,2017-07-07,7/9/2017,Second Class,256
CA-2017-105074,2017-06-24,6/29/2017,Standard Class,076
CA-2017-105130,2017-11-21,11/25/2017,Standard Class,035
CA-2017-105144,2017-11-04,11/11/2017,Standard Class,071
CA-2017-105193,2017-03-25,3/31/2017,Standard Class,024
CA-2017-105214,2017-06-16,6/19/2017,First Class,035
CA-2017-105235,2017-12-05,12/11/2017,Standard Class,165
CA-2017-105326,2017-08-20,8/27/2017,Standard Class,002
CA-2017-105333,2017-11-30,12/4/2017,Standard Class,165
CA-2017-105410,2017-03-19,3/22/2017,First Class,095
CA-2017-105445,2017-02-20,2/25/2017,Second Class,128
CA-2017-105480,2017-12-20,12/26/2017,Standard Class,145
CA-2017-105487,2017-10-08,10/14/2017,Standard Class,189
CA-2017-105543,2017-11-24,11/24/2017,Same Day,592
CA-2017-105620,2017-12-25,12/28/2017,First Class,187
CA-2017-105669,2017-09-17,9/22/2017,Second Class,067
CA-2017-105809,2017-02-20,2/23/2017,First Class,189
CA-2017-105823,2017-06-22,6/26/2017,Standard Class,084
CA-2017-105851,2017-03-13,3/20/2017,Standard Class,077
CA-2017-105886,2017-12-18,12/23/2017,Standard Class,188
CA-2017-105914,2017-10-02,10/8/2017,Standard Class,002
CA-2017-105921,2017-08-14,8/21/2017,Standard Class,004
CA-2017-105991,2017-05-05,5/6/2017,First Class,128
CA-2017-106033,2017-10-15,10/18/2017,Second Class,095
CA-2017-106047,2017-07-12,7/18/2017,Standard Class,324
CA-2017-106068,2017-10-23,10/28/2017,Standard Class,111
CA-2017-106103,2017-06-10,6/15/2017,Standard Class,170
CA-2017-106180,2017-09-18,9/23/2017,Standard Class,035
CA-2017-106355,2017-04-02,4/5/2017,First Class,317
CA-2017-106432,2017-10-19,10/24/2017,Standard Class,527
CA-2017-106537,2017-08-12,8/17/2017,Standard Class,416
CA-2017-106691,2017-11-06,11/12/2017,Standard Class,033
CA-2017-106747,2017-07-03,7/4/2017,First Class,209
CA-2017-106782,2017-12-21,12/27/2017,Standard Class,378
CA-2017-106824,2017-07-07,7/11/2017,Standard Class,014
CA-2017-106831,2017-06-01,6/3/2017,First Class,083
CA-2017-106852,2017-06-20,6/27/2017,Standard Class,272
CA-2017-106859,2017-03-13,3/18/2017,Second Class,384
CA-2017-106943,2017-11-14,11/19/2017,Standard Class,046
CA-2017-106964,2017-12-17,12/20/2017,First Class,063
CA-2017-107125,2017-11-27,12/2/2017,Standard Class,063
CA-2017-107132,2017-06-26,6/30/2017,Standard Class,030
CA-2017-107167,2017-06-10,6/14/2017,Standard Class,134
CA-2017-107174,2017-11-06,11/13/2017,Standard Class,060
CA-2017-107209,2017-07-27,8/1/2017,Second Class,315
CA-2017-107244,2017-09-07,9/11/2017,Standard Class,026
CA-2017-107265,2017-04-06,4/12/2017,Standard Class,606
CA-2017-107293,2017-09-05,9/6/2017,First Class,061
CA-2017-107314,2017-11-30,12/3/2017,First Class,010
CA-2017-107321,2017-08-31,9/4/2017,Standard Class,095
CA-2017-107342,2017-12-17,12/22/2017,Standard Class,135
CA-2017-107461,2017-12-21,12/26/2017,Second Class,038
CA-2017-107503,2017-01-01,1/6/2017,Standard Class,204
CA-2017-107517,2017-02-05,2/9/2017,Standard Class,217
CA-2017-107552,2017-05-05,5/5/2017,Same Day,046
CA-2017-107629,2017-12-14,12/14/2017,Same Day,302
CA-2017-107713,2017-03-13,3/17/2017,Standard Class,210
CA-2017-107720,2017-11-06,11/13/2017,Standard Class,074
CA-2017-107727,2017-10-19,10/23/2017,Second Class,015
CA-2017-107748,2017-12-10,12/12/2017,Second Class,353
CA-2017-107797,2017-05-08,5/11/2017,Second Class,610
CA-2017-107825,2017-11-18,11/18/2017,Same Day,202
CA-2017-107832,2017-11-23,11/26/2017,Second Class,075
CA-2017-107853,2017-05-26,5/31/2017,Standard Class,219
CA-2017-107874,2017-11-21,11/25/2017,Standard Class,046
CA-2017-107909,2017-09-01,9/6/2017,Standard Class,487
CA-2017-107958,2017-07-02,7/5/2017,First Class,067
CA-2017-107986,2017-12-13,12/13/2017,Same Day,006
CA-2017-108000,2017-01-12,1/16/2017,Standard Class,095
CA-2017-108035,2017-11-29,12/3/2017,Standard Class,429
CA-2017-108070,2017-04-16,4/20/2017,Standard Class,059
CA-2017-108091,2017-11-16,11/21/2017,Standard Class,247
CA-2017-108112,2017-11-15,11/20/2017,Standard Class,475
CA-2017-108287,2017-12-18,12/20/2017,First Class,044
CA-2017-108294,2017-12-10,12/10/2017,Same Day,199
CA-2017-108322,2017-04-30,5/5/2017,Standard Class,412
CA-2017-108329,2017-12-09,12/14/2017,Standard Class,080
CA-2017-108441,2017-06-12,6/18/2017,Standard Class,046
CA-2017-108539,2017-03-21,3/23/2017,Second Class,063
CA-2017-108553,2017-04-23,4/29/2017,Standard Class,024
CA-2017-108560,2017-07-08,7/15/2017,Standard Class,299
CA-2017-108574,2017-10-07,10/11/2017,Standard Class,063
CA-2017-108749,2017-09-12,9/15/2017,First Class,470
CA-2017-108756,2017-12-25,12/29/2017,Standard Class,621
CA-2017-108791,2017-07-27,7/31/2017,Standard Class,232
CA-2017-108854,2017-12-08,12/14/2017,Standard Class,010
CA-2017-108910,2017-09-24,9/29/2017,Standard Class,056
CA-2017-108931,2017-09-14,9/19/2017,Standard Class,024
CA-2017-109085,2017-02-17,2/20/2017,First Class,413
CA-2017-109099,2017-10-06,10/11/2017,Standard Class,030
CA-2017-109183,2017-12-04,12/9/2017,Standard Class,396
CA-2017-109211,2017-04-04,4/10/2017,Standard Class,165
CA-2017-109393,2017-06-30,7/2/2017,Second Class,004
CA-2017-109589,2017-12-21,12/24/2017,First Class,318
CA-2017-109701,2017-12-02,12/3/2017,Same Day,004
CA-2017-109715,2017-12-09,12/14/2017,Standard Class,037
CA-2017-109750,2017-07-22,7/28/2017,Standard Class,030
CA-2017-109757,2017-09-04,9/9/2017,Second Class,076
CA-2017-109778,2017-07-16,7/21/2017,Standard Class,398
CA-2017-109946,2017-04-16,4/21/2017,Standard Class,027
CA-2017-109960,2017-12-09,12/11/2017,Second Class,152
CA-2017-110198,2017-05-01,5/2/2017,First Class,250
CA-2017-110212,2017-05-01,5/5/2017,Standard Class,465
CA-2017-110310,2017-10-27,11/2/2017,Standard Class,395
CA-2017-110373,2017-10-27,10/30/2017,Second Class,027
CA-2017-110380,2017-09-02,9/7/2017,Standard Class,035
CA-2017-110429,2017-11-03,11/8/2017,Standard Class,106
CA-2017-110443,2017-11-21,11/25/2017,Standard Class,571
CA-2017-110478,2017-03-04,3/9/2017,Standard Class,063
CA-2017-110625,2017-12-23,12/30/2017,Standard Class,605
CA-2017-110821,2017-08-07,8/8/2017,First Class,177
CA-2017-110842,2017-11-11,11/16/2017,Standard Class,002
CA-2017-110884,2017-03-07,3/12/2017,Standard Class,046
CA-2017-110905,2017-09-10,9/15/2017,Second Class,335
CA-2017-110926,2017-11-19,11/23/2017,Standard Class,213
CA-2017-110940,2017-07-23,7/28/2017,Standard Class,400
CA-2017-111178,2017-06-15,6/22/2017,Standard Class,117
CA-2017-111220,2017-09-02,9/8/2017,Standard Class,156
CA-2017-111262,2017-10-28,11/1/2017,Second Class,015
CA-2017-111269,2017-06-16,6/18/2017,Second Class,083
CA-2017-111332,2017-05-20,5/22/2017,Second Class,491
CA-2017-111374,2017-02-24,2/28/2017,Standard Class,064
CA-2017-111388,2017-09-02,9/2/2017,Same Day,006
CA-2017-111556,2017-11-20,11/22/2017,First Class,046
CA-2017-111577,2017-10-16,10/21/2017,Standard Class,058
CA-2017-111591,2017-03-21,3/25/2017,Standard Class,060
CA-2017-111647,2017-07-03,7/7/2017,Standard Class,303
CA-2017-111689,2017-11-30,12/2/2017,Second Class,024
CA-2017-111717,2017-10-10,10/16/2017,Standard Class,174
CA-2017-111738,2017-01-03,1/7/2017,Standard Class,095
CA-2017-111759,2017-07-08,7/12/2017,Standard Class,006
CA-2017-111808,2017-12-16,12/20/2017,Standard Class,313
CA-2017-111815,2017-03-03,3/10/2017,Standard Class,447
CA-2017-112004,2017-09-25,9/28/2017,First Class,182
CA-2017-112039,2017-03-25,3/29/2017,Standard Class,066
CA-2017-112172,2017-06-10,6/14/2017,Second Class,024
CA-2017-112333,2017-04-08,4/14/2017,Standard Class,171
CA-2017-112431,2017-10-12,10/14/2017,Second Class,014
CA-2017-112473,2017-05-25,6/1/2017,Standard Class,033
CA-2017-112487,2017-12-26,12/30/2017,Standard Class,048
CA-2017-112515,2017-09-17,9/21/2017,Second Class,268
CA-2017-112529,2017-11-19,11/21/2017,First Class,066
CA-2017-112536,2017-05-18,5/23/2017,Standard Class,479
CA-2017-112725,2017-01-30,2/6/2017,Standard Class,095
CA-2017-112753,2017-06-18,6/23/2017,Standard Class,004
CA-2017-112774,2017-09-11,9/12/2017,First Class,134
CA-2017-112809,2017-08-18,8/22/2017,Standard Class,078
CA-2017-112844,2017-11-13,11/16/2017,Second Class,251
CA-2017-112865,2017-05-18,5/22/2017,Standard Class,012
CA-2017-112900,2017-04-09,4/12/2017,Second Class,186
CA-2017-112956,2017-08-21,8/27/2017,Standard Class,210
CA-2017-112984,2017-09-16,9/18/2017,Second Class,106
CA-2017-113075,2017-09-02,9/6/2017,Standard Class,037
CA-2017-113208,2017-03-26,4/2/2017,Standard Class,166
CA-2017-113278,2017-01-14,1/20/2017,Standard Class,239
CA-2017-113355,2017-12-01,12/5/2017,Standard Class,071
CA-2017-113418,2017-10-01,10/3/2017,First Class,046
CA-2017-113453,2017-10-21,10/28/2017,Standard Class,106
CA-2017-113460,2017-11-07,11/9/2017,Second Class,235
CA-2017-113474,2017-03-30,3/31/2017,First Class,337
CA-2017-113481,2017-01-02,1/4/2017,First Class,223
CA-2017-113530,2017-05-19,5/21/2017,Second Class,010
CA-2017-113558,2017-10-21,10/26/2017,Standard Class,153
CA-2017-113572,2017-11-07,11/11/2017,Standard Class,024
CA-2017-113670,2017-10-15,10/17/2017,First Class,063
CA-2017-113705,2017-03-27,3/29/2017,Second Class,196
CA-2017-113873,2017-11-13,11/19/2017,Standard Class,078
CA-2017-113908,2017-06-03,6/9/2017,Standard Class,165
CA-2017-114055,2017-12-25,12/29/2017,Second Class,365
CA-2017-114216,2017-09-02,9/6/2017,Standard Class,012
CA-2017-114258,2017-11-05,11/10/2017,Second Class,177
CA-2017-114370,2017-03-14,3/17/2017,Second Class,037
CA-2017-114412,2017-04-15,4/20/2017,Standard Class,005
CA-2017-114440,2017-09-14,9/17/2017,Second Class,031
CA-2017-114524,2017-03-31,4/5/2017,Second Class,037
CA-2017-114552,2017-09-02,9/8/2017,Standard Class,178
CA-2017-114636,2017-08-25,8/29/2017,Standard Class,044
CA-2017-114804,2017-10-17,10/19/2017,Second Class,591
CA-2017-115070,2017-04-10,4/14/2017,Second Class,134
CA-2017-115105,2017-02-06,2/11/2017,Standard Class,024
CA-2017-115119,2017-10-26,10/30/2017,Standard Class,208
CA-2017-115154,2017-01-08,1/11/2017,First Class,061
CA-2017-115175,2017-08-07,8/12/2017,Standard Class,059
CA-2017-115322,2017-05-11,5/16/2017,Second Class,024
CA-2017-115364,2017-06-26,7/2/2017,Standard Class,189
CA-2017-115427,2017-12-30,1/3/2018,Standard Class,262
CA-2017-115448,2017-11-11,11/14/2017,First Class,366
CA-2017-115546,2017-05-14,5/18/2017,Standard Class,046
CA-2017-115602,2017-12-18,12/24/2017,Standard Class,030
CA-2017-115651,2017-07-09,7/12/2017,First Class,027
CA-2017-115777,2017-08-19,8/24/2017,Standard Class,129
CA-2017-115805,2017-07-31,7/31/2017,Same Day,156
CA-2017-115882,2017-09-14,9/17/2017,First Class,315
CA-2017-115931,2017-12-22,12/26/2017,Standard Class,065
CA-2017-115994,2017-01-28,1/31/2017,Second Class,147
CA-2017-116113,2017-10-02,10/6/2017,Second Class,154
CA-2017-116127,2017-06-25,6/27/2017,Second Class,024
CA-2017-116204,2017-02-11,2/14/2017,Second Class,095
CA-2017-116225,2017-11-05,11/9/2017,Standard Class,030
CA-2017-116288,2017-03-12,3/17/2017,Standard Class,035
CA-2017-116358,2017-11-02,11/6/2017,Standard Class,440
CA-2017-116498,2017-05-30,6/3/2017,Standard Class,089
CA-2017-116519,2017-10-13,10/15/2017,First Class,030
CA-2017-116645,2017-11-30,12/4/2017,Standard Class,286
CA-2017-116680,2017-09-04,9/6/2017,Second Class,035
CA-2017-116715,2017-12-02,12/5/2017,First Class,035
CA-2017-116855,2017-12-17,12/21/2017,Standard Class,338
CA-2017-116939,2017-09-25,9/29/2017,Standard Class,196
CA-2017-116946,2017-12-19,12/23/2017,Standard Class,148
CA-2017-116953,2017-04-24,4/25/2017,First Class,155
CA-2017-116988,2017-06-27,6/29/2017,Second Class,060
CA-2017-117009,2017-09-22,9/28/2017,Standard Class,201
CA-2017-117023,2017-08-07,8/12/2017,Standard Class,256
CA-2017-117044,2017-09-11,9/13/2017,Second Class,037
CA-2017-117079,2017-10-23,10/27/2017,Standard Class,134
CA-2017-117114,2017-10-31,11/5/2017,Standard Class,027
CA-2017-117128,2017-12-05,12/8/2017,Second Class,024
CA-2017-117156,2017-03-21,3/23/2017,Second Class,333
CA-2017-117198,2017-08-31,9/5/2017,Standard Class,069
CA-2017-117212,2017-02-26,2/28/2017,Second Class,002
CA-2017-117240,2017-07-23,7/28/2017,Standard Class,030
CA-2017-117261,2017-09-04,9/10/2017,Standard Class,004
CA-2017-117324,2017-12-08,12/13/2017,Standard Class,008
CA-2017-117394,2017-09-04,9/10/2017,Standard Class,075
CA-2017-117401,2017-05-18,5/22/2017,Second Class,335
CA-2017-117422,2017-10-21,10/25/2017,Standard Class,347
CA-2017-117436,2017-06-08,6/14/2017,Standard Class,212
CA-2017-117443,2017-12-23,12/25/2017,Second Class,229
CA-2017-117457,2017-12-08,12/12/2017,Standard Class,095
CA-2017-117485,2017-09-23,9/29/2017,Standard Class,313
CA-2017-117513,2017-03-03,3/8/2017,Standard Class,026
CA-2017-117632,2017-05-12,5/18/2017,Standard Class,035
CA-2017-117646,2017-08-21,8/25/2017,Standard Class,128
CA-2017-117653,2017-10-19,10/23/2017,Standard Class,037
CA-2017-117667,2017-12-04,12/9/2017,Standard Class,064
CA-2017-117695,2017-08-05,8/8/2017,First Class,127
CA-2017-117702,2017-11-28,12/4/2017,Standard Class,309
CA-2017-117807,2017-10-01,10/7/2017,Standard Class,011
CA-2017-117821,2017-06-12,6/16/2017,Standard Class,369
CA-2017-117863,2017-05-18,5/23/2017,Standard Class,024
CA-2017-117870,2017-01-27,1/30/2017,Second Class,362
CA-2017-117926,2017-12-08,12/12/2017,Second Class,010
CA-2017-117933,2017-12-24,12/29/2017,Standard Class,024
CA-2017-117947,2017-08-18,8/23/2017,Second Class,165
CA-2017-118003,2017-12-04,12/10/2017,Standard Class,336
CA-2017-118017,2017-12-03,12/6/2017,Second Class,462
CA-2017-118122,2017-11-17,11/24/2017,Standard Class,006
CA-2017-118136,2017-09-16,9/17/2017,First Class,096
CA-2017-118199,2017-05-09,5/11/2017,First Class,060
CA-2017-118213,2017-11-05,11/7/2017,First Class,468
CA-2017-118346,2017-07-23,7/24/2017,First Class,310
CA-2017-118360,2017-04-01,4/7/2017,Standard Class,165
CA-2017-118367,2017-10-28,11/2/2017,Second Class,046
CA-2017-118402,2017-09-29,10/4/2017,Standard Class,032
CA-2017-118437,2017-06-17,6/21/2017,Second Class,225
CA-2017-118521,2017-02-16,2/20/2017,Standard Class,046
CA-2017-118542,2017-12-01,12/5/2017,Standard Class,142
CA-2017-118577,2017-10-06,10/11/2017,Standard Class,099
CA-2017-118640,2017-07-20,7/26/2017,Standard Class,027
CA-2017-118668,2017-01-02,1/4/2017,Second Class,004
CA-2017-118724,2017-07-21,7/25/2017,Second Class,138
CA-2017-118731,2017-11-20,11/22/2017,Second Class,095
CA-2017-118773,2017-02-09,2/14/2017,Standard Class,033
CA-2017-118857,2017-04-15,4/18/2017,First Class,321
CA-2017-118864,2017-06-15,6/19/2017,Second Class,004
CA-2017-118885,2017-12-29,1/2/2018,Standard Class,014
CA-2017-118892,2017-08-17,8/22/2017,Second Class,064
CA-2017-119004,2017-11-23,11/28/2017,Standard Class,044
CA-2017-119011,2017-08-20,8/25/2017,Standard Class,010
CA-2017-119193,2017-12-22,12/24/2017,First Class,214
CA-2017-119284,2017-06-15,6/20/2017,Standard Class,396
CA-2017-119305,2017-11-30,12/4/2017,Standard Class,130
CA-2017-119389,2017-04-17,4/19/2017,First Class,075
CA-2017-119424,2017-06-12,6/14/2017,Second Class,299
CA-2017-119452,2017-03-21,3/27/2017,Standard Class,313
CA-2017-119494,2017-11-09,11/13/2017,Standard Class,189
CA-2017-119564,2017-12-15,12/20/2017,Standard Class,061
CA-2017-119578,2017-12-22,12/27/2017,Second Class,260
CA-2017-119655,2017-04-20,4/24/2017,Standard Class,152
CA-2017-119669,2017-01-24,1/30/2017,Standard Class,270
CA-2017-119746,2017-11-23,11/27/2017,Standard Class,027
CA-2017-119809,2017-08-18,8/25/2017,Standard Class,006
CA-2017-119914,2017-05-04,5/9/2017,Second Class,280
CA-2017-120019,2017-02-16,2/21/2017,Standard Class,070
CA-2017-120061,2017-11-02,11/7/2017,Second Class,158
CA-2017-120168,2017-05-25,5/25/2017,Same Day,030
CA-2017-120222,2017-04-25,5/2/2017,Standard Class,004
CA-2017-120327,2017-11-11,11/16/2017,Standard Class,047
CA-2017-120376,2017-12-22,12/25/2017,First Class,084
CA-2017-120404,2017-11-20,11/24/2017,Second Class,046
CA-2017-120614,2017-05-30,6/4/2017,Standard Class,026
CA-2017-120705,2017-09-05,9/11/2017,Standard Class,003
CA-2017-120719,2017-03-23,3/26/2017,First Class,060
CA-2017-120761,2017-09-04,9/8/2017,Standard Class,256
CA-2017-120894,2017-04-28,5/2/2017,Standard Class,125
CA-2017-120936,2017-12-17,12/21/2017,Standard Class,159
CA-2017-120999,2017-09-10,9/15/2017,Standard Class,018
CA-2017-121027,2017-08-18,8/22/2017,Standard Class,060
CA-2017-121048,2017-07-14,7/18/2017,Standard Class,280
CA-2017-121083,2017-07-09,7/15/2017,Standard Class,114
CA-2017-121125,2017-05-30,6/3/2017,Standard Class,301
CA-2017-121160,2017-11-04,11/4/2017,Same Day,617
CA-2017-121195,2017-12-24,12/27/2017,First Class,078
CA-2017-121216,2017-12-23,12/25/2017,Second Class,358
CA-2017-121258,2017-02-26,3/3/2017,Standard Class,147
CA-2017-121293,2017-07-25,7/28/2017,Second Class,106
CA-2017-121300,2017-09-29,9/29/2017,Same Day,496
CA-2017-121314,2017-09-23,9/26/2017,First Class,329
CA-2017-121398,2017-12-25,12/29/2017,Standard Class,142
CA-2017-121412,2017-09-23,9/27/2017,Standard Class,128
CA-2017-121419,2017-04-02,4/4/2017,First Class,113
CA-2017-121468,2017-11-19,11/20/2017,First Class,280
CA-2017-121489,2017-08-21,8/25/2017,Second Class,061
CA-2017-121503,2017-07-03,7/6/2017,Second Class,017
CA-2017-121538,2017-11-28,12/1/2017,First Class,077
CA-2017-121559,2017-06-01,6/3/2017,Second Class,305
CA-2017-121580,2017-05-29,6/4/2017,Standard Class,135
CA-2017-121615,2017-11-03,11/9/2017,Standard Class,020
CA-2017-121643,2017-05-18,5/20/2017,First Class,041
CA-2017-121678,2017-11-16,11/20/2017,Second Class,611
CA-2017-121706,2017-02-26,3/2/2017,Standard Class,538
